Country,Year,BirthRate
Spain,1972,19.4
Estonia,1972,15.5
Ethiopia,1972,46.886
European Union,1972,46.886
Finland,1972,12.7
Fiji,1972,32.936
France,1972,17.0
Faeroe Islands,1972,17.0
"Micronesia, Fed. Sts.",1972,40.121
Gabon,1972,35.04
United Kingdom,1972,14.9
Georgia,1972,18.477
Ghana,1972,46.464
Gibraltar,1972,46.464
Guinea,1972,48.701
"Gambia, The",1972,48.43
Guinea-Bissau,1972,51.99
Equatorial Guinea,1972,36.943
Greece,1972,15.9
Grenada,1972,28.368
Greenland,1972,28.368
Guatemala,1972,44.051
Guam,1972,31.34
Guyana,1972,35.786
High income,1972,35.786
"Hong Kong SAR, China",1972,19.5
Honduras,1972,46.273
Heavily indebted poor countries (HIPC),1972,46.273
Croatia,1972,14.96
Haiti,1972,38.444
Hungary,1972,14.7
Indonesia,1972,39.489
India,1972,39.7
Ireland,1972,22.7
"Iran, Islamic Rep.",1972,42.797
Iraq,1972,44.068
Iceland,1972,22.3
Israel,1972,27.2
Italy,1972,16.3
Jamaica,1972,32.5
Jordan,1972,50.298
Japan,1972,19.2
Kazakhstan,1972,19.2
Kenya,1972,50.765
Kyrgyz Republic,1972,50.765
Cambodia,1972,39.649
Kiribati,1972,39.649
St. Kitts and Nevis,1972,39.649
"Korea, Rep.",1972,28.5
Kosovo,1972,28.5
Kuwait,1972,45.536
Latin America & Caribbean (developing only),1972,45.536
Lao PDR,1972,42.841
Lebanon,1972,31.911
Liberia,1972,45.502
Libya,1972,49.096
St. Lucia,1972,49.096
Latin America & Caribbean (all income levels),1972,49.096
Least developed countries: UN classification,1972,49.096
Low income,1972,49.096
Liechtenstein,1972,49.096
Sri Lanka,1972,30.165
Lower middle income,1972,30.165
Low & middle income,1972,30.165
Lesotho,1972,42.809
Lithuania,1972,16.6
Luxembourg,1972,11.7
Latvia,1972,14.5
"Macao SAR, China",1972,19.183
Morocco,1972,45.746
Monaco,1972,45.746
Moldova,1972,18.317
Madagascar,1972,48.269
Maldives,1972,40.388
Middle East & North Africa (all income levels),1972,40.388
Mexico,1972,42.501
Marshall Islands,1972,42.501
Middle income,1972,42.501
"Macedonia, FYR",1972,22.912
Mali,1972,47.175
Malta,1972,16.9
Myanmar,1972,39.094
Middle East & North Africa (developing only),1972,39.094
Montenegro,1972,9.973
Mongolia,1972,41.508
Northern Mariana Islands,1972,41.508
Mozambique,1972,47.336
Mauritania,1972,46.533
Mauritius,1972,25.3
Malawi,1972,56.743
Malaysia,1972,34.746
Mayotte,1972,48.074
North America,1972,48.074
Namibia,1972,44.021
New Caledonia,1972,34.6
Niger,1972,57.044
Nigeria,1972,47.797
Nicaragua,1972,46.214
Netherlands,1972,16.1
High income: nonOECD,1972,16.1
Norway,1972,16.3
Nepal,1972,43.366
New Zealand,1972,21.8
High income: OECD,1972,21.8
OECD members,1972,21.8
Oman,1972,49.591
Pakistan,1972,43.608
Panama,1972,35.92
Peru,1972,40.895
Philippines,1972,39.53
Palau,1972,39.53
Papua New Guinea,1972,41.623
Poland,1972,17.5
Puerto Rico,1972,24.0
"Korea, Dem. Rep.",1972,30.961
Portugal,1972,20.2
Paraguay,1972,36.119
French Polynesia,1972,37.317
Qatar,1972,31.99
Russian Federation,1972,31.99
Rwanda,1972,52.587
South Asia,1972,52.587
Saudi Arabia,1972,47.739
Sudan,1972,45.963
Senegal,1972,50.699
Singapore,1972,23.4
Solomon Islands,1972,46.714
Sierra Leone,1972,46.194
El Salvador,1972,42.193
San Marino,1972,42.193
Somalia,1972,50.596
Serbia,1972,50.596
Sub-Saharan Africa (developing only),1972,50.596
Sub-Saharan Africa (all income levels),1972,50.596
Sao Tome and Principe,1972,44.762
Suriname,1972,35.015
Slovak Republic,1972,19.2
Slovenia,1972,16.4
Sweden,1972,13.8
Swaziland,1972,49.326
Seychelles,1972,49.326
Syrian Arab Republic,1972,46.965
Turks and Caicos Islands,1972,46.965
Chad,1972,46.996
Togo,1972,48.576
Thailand,1972,34.787
Tajikistan,1972,39.258
Turkmenistan,1972,36.829
Tonga,1972,34.554
Trinidad and Tobago,1972,26.923
Tunisia,1972,37.1
Turkey,1972,37.674
Tuvalu,1972,37.674
Tanzania,1972,48.076
Uganda,1972,48.6
Ukraine,1972,15.1
Upper middle income,1972,15.1
Uruguay,1972,20.0
United States,1972,15.6
Uzbekistan,1972,34.968
St. Vincent and the Grenadines,1972,38.564
"Venezuela, RB",1972,35.1
Virgin Islands (U.S.),1972,35.1
Vietnam,1972,39.268
Vanuatu,1972,42.606
World,1972,42.606
Samoa,1972,37.821
"Yemen, Rep.",1972,56.246
South Africa,1972,37.58
Zambia,1972,48.655
Zimbabwe,1972,47.633
Aruba,1973,22.342
Afghanistan,1973,51.395
Angola,1973,51.875
Albania,1973,30.985
Netherlands Antilles,1973,20.517
Arab World,1973,20.517
United Arab Emirates,1973,32.708
Argentina,1973,23.681
Armenia,1973,22.026
American Samoa,1973,22.026
Antigua and Barbuda,1973,22.026
Australia,1973,18.5
Austria,1973,13.0
Azerbaijan,1973,25.885
Burundi,1973,43.927
Belgium,1973,13.3
Benin,1973,46.388
Burkina Faso,1973,47.414
Bangladesh,1973,47.153
Bulgaria,1973,16.2
Bahrain,1973,35.996
"Bahamas, The",1973,28.975
Bosnia and Herzegovina,1973,21.03
Belarus,1973,21.03
Belize,1973,40.334
Bermuda,1973,40.334
Bolivia,1973,44.664
Brazil,1973,33.586
Barbados,1973,20.255
Brunei Darussalam,1973,34.372
Bhutan,1973,46.31
Botswana,1973,45.477
Central African Republic,1973,42.657
Canada,1973,15.6
Switzerland,1973,13.6
Channel Islands,1973,12.684
Chile,1973,26.55
China,1973,27.93
Cote d'Ivoire,1973,51.966
Cameroon,1973,45.2
"Congo, Rep.",1973,43.001
Colombia,1973,34.591
Comoros,1973,46.869
Cape Verde,1973,37.933
Costa Rica,1973,30.384
Cuba,1973,25.123
Cayman Islands,1973,25.123
Cyprus,1973,18.02
Czech Republic,1973,18.02
Germany,1973,18.02
Djibouti,1973,47.468
Dominica,1973,32.7
Denmark,1973,14.3
Dominican Republic,1973,38.986
Algeria,1973,47.798
East Asia & Pacific (developing only),1973,47.798
East Asia & Pacific (all income levels),1973,47.798
Europe & Central Asia (developing only),1973,47.798
Europe & Central Asia (all income levels),1973,47.798
Ecuador,1973,40.428
"Egypt, Arab Rep.",1973,39.554
Euro area,1973,39.554
Eritrea,1973,46.065
Spain,1973,19.3
Estonia,1973,19.3
Ethiopia,1973,46.689
European Union,1973,46.689
Finland,1973,12.2
Fiji,1973,32.671
France,1973,16.4
Faeroe Islands,1973,16.4
"Micronesia, Fed. Sts.",1973,39.659
Gabon,1973,35.605
United Kingdom,1973,13.9
Georgia,1973,18.351
Ghana,1973,46.128
Gibraltar,1973,46.128
Guinea,1973,48.655
"Gambia, The",1973,48.309
Guinea-Bissau,1973,53.439
Equatorial Guinea,1973,35.768
Greece,1973,15.4
Grenada,1973,28.677
Greenland,1973,28.677
Guatemala,1973,43.962
Guam,1973,31.108
Guyana,1973,34.735
High income,1973,34.735
"Hong Kong SAR, China",1973,19.4
Honduras,1973,45.864
Heavily indebted poor countries (HIPC),1973,45.864
Croatia,1973,45.864
Haiti,1973,38.361
Hungary,1973,15.0
Indonesia,1973,38.796
India,1973,38.796
Ireland,1973,22.4
"Iran, Islamic Rep.",1973,42.668
Iraq,1973,43.491
Iceland,1973,21.7
Israel,1973,27.0
Italy,1973,16.0
Jamaica,1973,16.0
Jordan,1973,49.445
Japan,1973,19.4
Kazakhstan,1973,19.4
Kenya,1973,50.728
Kyrgyz Republic,1973,50.728
Cambodia,1973,37.995
Kiribati,1973,37.995
St. Kitts and Nevis,1973,37.995
"Korea, Rep.",1973,28.0
Kosovo,1973,28.0
Kuwait,1973,44.376
Latin America & Caribbean (developing only),1973,44.376
Lao PDR,1973,42.717
Lebanon,1973,31.442
Liberia,1973,45.355
Libya,1973,48.853
St. Lucia,1973,48.853
Latin America & Caribbean (all income levels),1973,48.853
Least developed countries: UN classification,1973,48.853
Low income,1973,48.853
Liechtenstein,1973,48.853
Sri Lanka,1973,48.853
Lower middle income,1973,48.853
Low & middle income,1973,48.853
Lesotho,1973,42.806
Lithuania,1973,42.806
Luxembourg,1973,10.8
Latvia,1973,10.8
"Macao SAR, China",1973,18.854
Morocco,1973,44.762
Monaco,1973,44.762
Moldova,1973,18.43
Madagascar,1973,48.279
Maldives,1973,40.69
Middle East & North Africa (all income levels),1973,40.69
Mexico,1973,41.746
Marshall Islands,1973,41.746
Middle income,1973,41.746
"Macedonia, FYR",1973,22.48
Mali,1973,46.971
Malta,1973,17.5
Myanmar,1973,38.65
Middle East & North Africa (developing only),1973,38.65
Montenegro,1973,9.777
Mongolia,1973,41.178
Northern Mariana Islands,1973,41.178
Mozambique,1973,47.245
Mauritania,1973,46.184
Mauritius,1973,23.0
Malawi,1973,56.993
Malaysia,1973,33.669
Mayotte,1973,47.804
North America,1973,47.804
Namibia,1973,44.243
New Caledonia,1973,44.243
Niger,1973,56.93
Nigeria,1973,48.03
Nicaragua,1973,46.177
Netherlands,1973,14.5
High income: nonOECD,1973,14.5
Norway,1973,15.5
Nepal,1973,43.225
New Zealand,1973,20.5
High income: OECD,1973,20.5
OECD members,1973,20.5
Oman,1973,49.411
Pakistan,1973,43.552
Panama,1973,35.032
Peru,1973,40.361
Philippines,1973,39.17
Palau,1973,39.17
Papua New Guinea,1973,41.467
Poland,1973,18.0
Puerto Rico,1973,23.3
"Korea, Dem. Rep.",1973,28.651
Portugal,1973,20.0
Paraguay,1973,35.732
French Polynesia,1973,35.926
Qatar,1973,31.235
Russian Federation,1973,31.235
Rwanda,1973,52.651
South Asia,1973,52.651
Saudi Arabia,1973,47.599
Sudan,1973,45.849
Senegal,1973,50.527
Singapore,1973,22.2
Solomon Islands,1973,46.949
Sierra Leone,1973,46.087
El Salvador,1973,41.78
San Marino,1973,41.78
Somalia,1973,50.688
Serbia,1973,50.688
Sub-Saharan Africa (developing only),1973,50.688
Sub-Saharan Africa (all income levels),1973,50.688
Sao Tome and Principe,1973,43.978
Suriname,1973,33.823
Slovak Republic,1973,33.823
Slovenia,1973,16.7
Sweden,1973,13.5
Swaziland,1973,49.258
Seychelles,1973,49.258
Syrian Arab Republic,1973,46.94
Turks and Caicos Islands,1973,46.94
Chad,1973,47.308
Togo,1973,48.592
Thailand,1973,33.65
Tajikistan,1973,39.003
Turkmenistan,1973,36.657
Tonga,1973,33.721
Trinidad and Tobago,1973,27.199
Tunisia,1973,27.199
Turkey,1973,36.964
Tuvalu,1973,36.964
Tanzania,1973,47.953
Uganda,1973,48.559
Ukraine,1973,48.559
Upper middle income,1973,48.559
Uruguay,1973,20.1
United States,1973,14.8
Uzbekistan,1973,14.8
St. Vincent and the Grenadines,1973,37.563
"Venezuela, RB",1973,37.563
Virgin Islands (U.S.),1973,37.563
Vietnam,1973,38.685
Vanuatu,1973,42.324
World,1973,42.324
Samoa,1973,37.07
"Yemen, Rep.",1973,56.329
South Africa,1973,37.4
Zambia,1973,48.486
Zimbabwe,1973,47.723
Aruba,1974,22.177
Afghanistan,1974,51.239
Angola,1974,51.861
Albania,1974,30.345
Netherlands Antilles,1974,20.664
Arab World,1974,20.664
United Arab Emirates,1974,31.987
Argentina,1974,24.14
Armenia,1974,22.031
American Samoa,1974,22.031
Antigua and Barbuda,1974,22.031
Australia,1974,17.8
Austria,1974,12.9
Azerbaijan,1974,25.34
Burundi,1974,43.968
Belgium,1974,12.7
Benin,1974,46.412
Burkina Faso,1974,47.614
Bangladesh,1974,47.112
Bulgaria,1974,17.2
Bahrain,1974,35.265
"Bahamas, The",1974,28.551
Bosnia and Herzegovina,1974,20.6
Belarus,1974,20.6
Belize,1974,40.472
Bermuda,1974,40.472
Bolivia,1974,44.037
Brazil,1974,33.279
Barbados,1974,19.633
Brunei Darussalam,1974,33.665
Bhutan,1974,46.096
Botswana,1974,45.399
Central African Republic,1974,42.522
Canada,1974,15.4
Switzerland,1974,13.1
Channel Islands,1974,12.246
Chile,1974,25.651
China,1974,24.82
Cote d'Ivoire,1974,51.681
Cameroon,1974,45.243
"Congo, Rep.",1974,42.944
Colombia,1974,33.948
Comoros,1974,47.056
Cape Verde,1974,37.118
Costa Rica,1974,30.024
Cuba,1974,23.369
Cayman Islands,1974,23.369
Cyprus,1974,17.978
Czech Republic,1974,17.978
Germany,1974,17.978
Djibouti,1974,46.905
Dominica,1974,29.2
Denmark,1974,14.1
Dominican Republic,1974,38.042
Algeria,1974,47.416
East Asia & Pacific (developing only),1974,47.416
East Asia & Pacific (all income levels),1974,47.416
Europe & Central Asia (developing only),1974,47.416
Europe & Central Asia (all income levels),1974,47.416
Ecuador,1974,39.96
"Egypt, Arab Rep.",1974,39.516
Euro area,1974,39.516
Eritrea,1974,45.851
Spain,1974,19.5
Estonia,1974,19.5
Ethiopia,1974,46.504
European Union,1974,46.504
Finland,1974,13.3
Fiji,1974,32.584
France,1974,15.3
Faeroe Islands,1974,15.3
"Micronesia, Fed. Sts.",1974,39.223
Gabon,1974,36.125
United Kingdom,1974,13.1
Georgia,1974,18.239
Ghana,1974,45.773
Gibraltar,1974,45.773
Guinea,1974,48.615
"Gambia, The",1974,48.173
Guinea-Bissau,1974,53.566
Equatorial Guinea,1974,34.647
Greece,1974,16.1
Grenada,1974,28.97
Greenland,1974,28.97
Guatemala,1974,43.876
Guam,1974,30.782
Guyana,1974,33.79
High income,1974,33.79
"Hong Kong SAR, China",1974,19.1
Honduras,1974,45.502
Heavily indebted poor countries (HIPC),1974,45.502
Croatia,1974,45.502
Haiti,1974,38.456
Hungary,1974,17.8
Indonesia,1974,38.077
India,1974,38.077
Ireland,1974,22.1
"Iran, Islamic Rep.",1974,42.683
Iraq,1974,42.955
Iceland,1974,19.9
Israel,1974,27.5
Italy,1974,15.8
Jamaica,1974,15.8
Jordan,1974,48.506
Japan,1974,18.4
Kazakhstan,1974,18.4
Kenya,1974,50.643
Kyrgyz Republic,1974,50.643
Cambodia,1974,36.32
Kiribati,1974,36.32
St. Kitts and Nevis,1974,36.32
"Korea, Rep.",1974,26.6
Kosovo,1974,26.6
Kuwait,1974,43.29
Latin America & Caribbean (developing only),1974,43.29
Lao PDR,1974,42.533
Lebanon,1974,31.031
Liberia,1974,45.564
Libya,1974,48.566
St. Lucia,1974,48.566
Latin America & Caribbean (all income levels),1974,48.566
Least developed countries: UN classification,1974,48.566
Low income,1974,48.566
Liechtenstein,1974,48.566
Sri Lanka,1974,48.566
Lower middle income,1974,48.566
Low & middle income,1974,48.566
Lesotho,1974,42.767
Lithuania,1974,42.767
Luxembourg,1974,11.0
Latvia,1974,11.0
"Macao SAR, China",1974,18.409
Morocco,1974,43.645
Monaco,1974,43.645
Moldova,1974,18.604
Madagascar,1974,48.213
Maldives,1974,41.013
Middle East & North Africa (all income levels),1974,41.013
Mexico,1974,40.801
Marshall Islands,1974,40.801
Middle income,1974,40.801
"Macedonia, FYR",1974,22.146
Mali,1974,46.832
Malta,1974,17.6
Myanmar,1974,38.093
Middle East & North Africa (developing only),1974,38.093
Montenegro,1974,9.606
Mongolia,1974,40.792
Northern Mariana Islands,1974,40.792
Mozambique,1974,47.169
Mauritania,1974,45.819
Mauritius,1974,27.3
Malawi,1974,57.216
Malaysia,1974,32.549
Mayotte,1974,47.285
North America,1974,47.285
Namibia,1974,44.363
New Caledonia,1974,32.0
Niger,1974,56.853
Nigeria,1974,48.251
Nicaragua,1974,46.087
Netherlands,1974,13.7
High income: nonOECD,1974,13.7
Norway,1974,14.9
Nepal,1974,43.075
New Zealand,1974,19.6
High income: OECD,1974,19.6
OECD members,1974,19.6
Oman,1974,49.194
Pakistan,1974,43.408
Panama,1974,34.108
Peru,1974,39.843
Philippines,1974,38.837
Palau,1974,38.837
Papua New Guinea,1974,41.251
Poland,1974,18.5
Puerto Rico,1974,24.3
"Korea, Dem. Rep.",1974,26.232
Portugal,1974,19.6
Paraguay,1974,35.53
French Polynesia,1974,34.706
Qatar,1974,30.663
Russian Federation,1974,30.663
Rwanda,1974,52.757
South Asia,1974,52.757
Saudi Arabia,1974,47.4
Sudan,1974,45.708
Senegal,1974,50.318
Singapore,1974,19.6
Solomon Islands,1974,46.945
Sierra Leone,1974,45.96
El Salvador,1974,41.378
San Marino,1974,41.378
Somalia,1974,50.78
Serbia,1974,50.78
Sub-Saharan Africa (developing only),1974,50.78
Sub-Saharan Africa (all income levels),1974,50.78
Sao Tome and Principe,1974,43.406
Suriname,1974,32.662
Slovak Republic,1974,32.662
Slovenia,1974,16.0
Sweden,1974,13.4
Swaziland,1974,49.142
Seychelles,1974,32.1
Syrian Arab Republic,1974,46.935
Turks and Caicos Islands,1974,46.935
Chad,1974,47.591
Togo,1974,48.563
Thailand,1974,32.528
Tajikistan,1974,38.667
Turkmenistan,1974,36.431
Tonga,1974,33.14
Trinidad and Tobago,1974,27.611
Tunisia,1974,27.611
Turkey,1974,36.2
Tuvalu,1974,36.2
Tanzania,1974,47.838
Uganda,1974,48.541
Ukraine,1974,48.541
Upper middle income,1974,48.541
Uruguay,1974,20.7
United States,1974,14.8
Uzbekistan,1974,14.8
St. Vincent and the Grenadines,1974,36.511
"Venezuela, RB",1974,36.511
Virgin Islands (U.S.),1974,29.7
Vietnam,1974,38.158
Vanuatu,1974,42.05
World,1974,42.05
Samoa,1974,36.367
"Yemen, Rep.",1974,56.366
South Africa,1974,37.153
Zambia,1974,48.312
Zimbabwe,1974,47.799
Aruba,1975,22.111
Afghanistan,1975,51.092
Angola,1975,51.92
Albania,1975,29.723
Netherlands Antilles,1975,20.864
Arab World,1975,43.63750184
United Arab Emirates,1975,31.401
Argentina,1975,24.569
Armenia,1975,22.107
American Samoa,1975,22.107
Antigua and Barbuda,1975,18.4
Australia,1975,16.7
Austria,1975,12.5
Azerbaijan,1975,25.023
Burundi,1975,44.081
Belgium,1975,12.2
Benin,1975,46.439
Burkina Faso,1975,47.858
Bangladesh,1975,46.998
Bulgaria,1975,16.6
Bahrain,1975,34.773
"Bahamas, The",1975,28.19
Bosnia and Herzegovina,1975,20.238
Belarus,1975,20.238
Belize,1975,40.615
Bermuda,1975,40.615
Bolivia,1975,43.281
Brazil,1975,33.034
Barbados,1975,19.032
Brunei Darussalam,1975,32.908
Bhutan,1975,45.847
Botswana,1975,45.31
Central African Republic,1975,42.411
Canada,1975,15.8
Switzerland,1975,12.2
Channel Islands,1975,11.891
Chile,1975,24.79
China,1975,23.01
Cote d'Ivoire,1975,51.348
Cameroon,1975,45.264
"Congo, Rep.",1975,42.863
Colombia,1975,33.475
Comoros,1975,47.304
Cape Verde,1975,36.435
Costa Rica,1975,29.849
Cuba,1975,21.588
Cayman Islands,1975,21.588
Cyprus,1975,18.096
Czech Republic,1975,17.54
Germany,1975,9.9
Djibouti,1975,46.371
Dominica,1975,25.1
Denmark,1975,14.2
Dominican Republic,1975,37.171
Algeria,1975,46.956
East Asia & Pacific (developing only),1975,26.50859713
East Asia & Pacific (all income levels),1975,25.53790443
Europe & Central Asia (developing only),1975,25.53790443
Europe & Central Asia (all income levels),1975,17.05723848
Ecuador,1975,39.478
"Egypt, Arab Rep.",1975,39.564
Euro area,1975,13.95327032
Eritrea,1975,45.634
Spain,1975,18.8
Estonia,1975,15.32
Ethiopia,1975,46.354
European Union,1975,14.64142629
Finland,1975,13.9
Fiji,1975,32.631
France,1975,14.1
Faeroe Islands,1975,14.1
"Micronesia, Fed. Sts.",1975,38.862
Gabon,1975,36.586
United Kingdom,1975,12.4
Georgia,1975,18.139
Ghana,1975,45.409
Gibraltar,1975,45.409
Guinea,1975,48.58
"Gambia, The",1975,48.014
Guinea-Bissau,1975,52.461
Equatorial Guinea,1975,33.775
Greece,1975,15.7
Grenada,1975,29.234
Greenland,1975,29.234
Guatemala,1975,43.785
Guam,1975,30.36
Guyana,1975,32.989
High income,1975,15.91261032
"Hong Kong SAR, China",1975,17.9
Honduras,1975,45.18
Heavily indebted poor countries (HIPC),1975,47.54424279
Croatia,1975,15.314
Haiti,1975,38.739
Hungary,1975,18.4
Indonesia,1975,37.342
India,1975,37.48
Ireland,1975,21.1
"Iran, Islamic Rep.",1975,42.863
Iraq,1975,42.47
Iceland,1975,20.1
Israel,1975,27.6
Italy,1975,14.9
Jamaica,1975,30.28
Jordan,1975,47.529
Japan,1975,17.0
Kazakhstan,1975,17.0
Kenya,1975,50.51
Kyrgyz Republic,1975,50.51
Cambodia,1975,35.019
Kiribati,1975,35.019
St. Kitts and Nevis,1975,35.019
"Korea, Rep.",1975,24.8
Kosovo,1975,24.8
Kuwait,1975,42.303
Latin America & Caribbean (developing only),1975,34.24292331
Lao PDR,1975,42.32
Lebanon,1975,30.686
Liberia,1975,46.055
Libya,1975,48.288
St. Lucia,1975,48.288
Latin America & Caribbean (all income levels),1975,34.10002604
Least developed countries: UN classification,1975,46.48679006
Low income,1975,45.32193294
Liechtenstein,1975,45.32193294
Sri Lanka,1975,29.0604
Lower middle income,1975,31.66436231
Low & middle income,1975,33.551752
Lesotho,1975,42.69
Lithuania,1975,15.64
Luxembourg,1975,11.0
Latvia,1975,14.2
"Macao SAR, China",1975,17.975
Morocco,1975,42.472
Monaco,1975,42.472
Moldova,1975,18.834
Madagascar,1975,48.008
Maldives,1975,41.325
Middle East & North Africa (all income levels),1975,42.66936609
Mexico,1975,39.695
Marshall Islands,1975,39.695
Middle income,1975,31.93334348
"Macedonia, FYR",1975,21.897
Mali,1975,46.765
Malta,1975,18.3
Myanmar,1975,37.457
Middle East & North Africa (developing only),1975,42.89466514
Montenegro,1975,9.459
Mongolia,1975,40.367
Northern Mariana Islands,1975,40.367
