area,item,element,year,unit,value
European Union,Cattle,Export Value,1964,1000 US$,433760
European Union,Cattle,Export Value,1965,1000 US$,468185
European Union,Cattle,Export Value,1966,1000 US$,378241
European Union,Cattle,Export Value,1967,1000 US$,439396
European Union,Cattle,Export Value,1968,1000 US$,465069
European Union,Cattle,Export Value,1969,1000 US$,573921
European Union,Cattle,Export Value,1970,1000 US$,642715
European Union,Cattle,Export Value,1971,1000 US$,756197
European Union,Cattle,Export Value,1972,1000 US$,1212595
European Union,Cattle,Export Value,1973,1000 US$,1296754
European Union,Cattle,Export Value,1974,1000 US$,982832
European Union,Cattle,Export Value,1975,1000 US$,1527347
European Union,Cattle,Export Value,1976,1000 US$,1297169
European Union,Cattle,Export Value,1977,1000 US$,1391789
European Union,Cattle,Export Value,1978,1000 US$,1783016
European Union,Cattle,Export Value,1979,1000 US$,2060248
European Union,Cattle,Export Value,1980,1000 US$,2156002
European Union,Cattle,Export Value,1981,1000 US$,2051896
European Union,Cattle,Export Value,1982,1000 US$,1925079
European Union,Cattle,Export Value,1983,1000 US$,1792101
European Union,Cattle,Export Value,1984,1000 US$,1598524
European Union,Cattle,Export Value,1985,1000 US$,1511152
European Union,Cattle,Export Value,1986,1000 US$,2082065
European Union,Cattle,Export Value,1987,1000 US$,2326907
European Union,Cattle,Export Value,1988,1000 US$,2542849
European Union,Cattle,Export Value,1989,1000 US$,2582672
European Union,Cattle,Export Value,1990,1000 US$,2593604
European Union,Cattle,Export Value,1991,1000 US$,2634180
European Union,Cattle,Export Value,1992,1000 US$,2942499
European Union,Cattle,Export Value,1993,1000 US$,2824704
European Union,Cattle,Export Value,1994,1000 US$,3233787
European Union,Cattle,Export Value,1995,1000 US$,3222535
European Union,Cattle,Export Value,1996,1000 US$,2592974
European Union,Cattle,Export Value,1997,1000 US$,2375533
European Union,Cattle,Export Value,1998,1000 US$,2537762
European Union,Cattle,Export Value,1999,1000 US$,2433411
European Union,Cattle,Export Value,2000,1000 US$,2184837
European Union,Cattle,Export Value,2001,1000 US$,1392116
European Union,Cattle,Export Value,2002,1000 US$,1994078
European Union,Cattle,Export Value,2003,1000 US$,2524878
European Union,Cattle,Export Value,2004,1000 US$,2831469
European Union,Cattle,Export Value,2005,1000 US$,3096261
European Union,Cattle,Export Value,2006,1000 US$,3308863
European Union,Cattle,Export Value,2007,1000 US$,3286446
European Union,Cattle,Export Value,2008,1000 US$,3333351
European Union,Cattle,Export Value,2009,1000 US$,3520302
European Union,Cattle,Export Value,2010,1000 US$,3721850
European Union,Cattle,Export Value,2011,1000 US$,4424247
European Union,Cattle,Export Value,2012,1000 US$,4201874
European Union,Cattle,Export Value,2013,1000 US$,3876173
European Union,Chickens,Export Quantity,1975,1000 Head,104634
European Union,Chickens,Export Quantity,1976,1000 Head,126905
European Union,Chickens,Export Quantity,1977,1000 Head,144262
European Union,Chickens,Export Quantity,1978,1000 Head,187481
European Union,Chickens,Export Quantity,1979,1000 Head,219053
European Union,Chickens,Export Quantity,1980,1000 Head,209863
European Union,Chickens,Export Quantity,1981,1000 Head,236133
European Union,Chickens,Export Quantity,1982,1000 Head,245020
European Union,Chickens,Export Quantity,1983,1000 Head,278832
European Union,Chickens,Export Quantity,1984,1000 Head,266077
European Union,Chickens,Export Quantity,1985,1000 Head,213610
European Union,Chickens,Export Quantity,1986,1000 Head,258384
European Union,Chickens,Export Quantity,1987,1000 Head,267574
European Union,Chickens,Export Quantity,1988,1000 Head,223503
European Union,Chickens,Export Quantity,1989,1000 Head,223855
European Union,Chickens,Export Quantity,1990,1000 Head,265878
European Union,Chickens,Export Quantity,1991,1000 Head,290982
European Union,Chickens,Export Quantity,1992,1000 Head,316679
European Union,Chickens,Export Quantity,1993,1000 Head,369430
European Union,Chickens,Export Quantity,1994,1000 Head,404487
European Union,Chickens,Export Quantity,1995,1000 Head,382215
European Union,Chickens,Export Quantity,1996,1000 Head,457668
European Union,Chickens,Export Quantity,1997,1000 Head,425178
European Union,Chickens,Export Quantity,1998,1000 Head,413703
European Union,Chickens,Export Quantity,1999,1000 Head,426204
European Union,Chickens,Export Quantity,2000,1000 Head,489621
European Union,Chickens,Export Quantity,2001,1000 Head,583190
European Union,Chickens,Export Quantity,2002,1000 Head,623895
European Union,Chickens,Export Quantity,2003,1000 Head,516310
European Union,Chickens,Export Quantity,2004,1000 Head,622653
European Union,Chickens,Export Quantity,2005,1000 Head,709030
European Union,Chickens,Export Quantity,2006,1000 Head,736426
European Union,Chickens,Export Quantity,2007,1000 Head,754766
European Union,Chickens,Export Quantity,2008,1000 Head,824479
European Union,Chickens,Export Quantity,2009,1000 Head,998925
European Union,Chickens,Export Quantity,2010,1000 Head,1163024
European Union,Chickens,Export Quantity,2011,1000 Head,1208447
European Union,Chickens,Export Quantity,2012,1000 Head,1270400
European Union,Chickens,Export Quantity,2013,1000 Head,1296120
European Union,Chickens,Export Value,1976,1000 US$,109299
European Union,Chickens,Export Value,1977,1000 US$,121991
European Union,Chickens,Export Value,1978,1000 US$,152116
European Union,Chickens,Export Value,1979,1000 US$,187328
European Union,Chickens,Export Value,1980,1000 US$,211290
European Union,Chickens,Export Value,1981,1000 US$,197258
European Union,Chickens,Export Value,1982,1000 US$,190916
European Union,Chickens,Export Value,1983,1000 US$,182175
European Union,Chickens,Export Value,1984,1000 US$,167012
European Union,Chickens,Export Value,1985,1000 US$,174940
European Union,Chickens,Export Value,1986,1000 US$,239497
European Union,Chickens,Export Value,1987,1000 US$,278592
European Union,Chickens,Export Value,1988,1000 US$,242482
European Union,Chickens,Export Value,1989,1000 US$,248889
European Union,Chickens,Export Value,1990,1000 US$,311505
European Union,Chickens,Export Value,1991,1000 US$,335993
European Union,Chickens,Export Value,1992,1000 US$,383978
European Union,Chickens,Export Value,1993,1000 US$,368668
European Union,Chickens,Export Value,1994,1000 US$,427788
European Union,Chickens,Export Value,1995,1000 US$,455522
European Union,Chickens,Export Value,1996,1000 US$,524572
European Union,Chickens,Export Value,1997,1000 US$,490837
European Union,Chickens,Export Value,1998,1000 US$,471620
European Union,Chickens,Export Value,1999,1000 US$,428363
European Union,Chickens,Export Value,2000,1000 US$,445441
European Union,Chickens,Export Value,2001,1000 US$,511944
European Union,Chickens,Export Value,2002,1000 US$,561158
European Union,Chickens,Export Value,2003,1000 US$,554924
European Union,Chickens,Export Value,2004,1000 US$,739734
European Union,Chickens,Export Value,2005,1000 US$,807945
European Union,Chickens,Export Value,2006,1000 US$,855850
European Union,Chickens,Export Value,2007,1000 US$,1077708
European Union,Chickens,Export Value,2008,1000 US$,1309641
European Union,Chickens,Export Value,2009,1000 US$,1463912
European Union,Chickens,Export Value,2010,1000 US$,1532207
European Union,Chickens,Export Value,2011,1000 US$,1841306
European Union,Chickens,Export Value,2012,1000 US$,1884329
European Union,Chickens,Export Value,2013,1000 US$,1967756
European Union,Pigs,Export Quantity,1961,Head,1491786
European Union,Pigs,Export Quantity,1962,Head,1212495
European Union,Pigs,Export Quantity,1963,Head,767189
European Union,Pigs,Export Quantity,1964,Head,981611
European Union,Pigs,Export Quantity,1965,Head,1604104
European Union,Pigs,Export Quantity,1966,Head,1279556
European Union,Pigs,Export Quantity,1967,Head,1241835
European Union,Pigs,Export Quantity,1968,Head,1501144
European Union,Pigs,Export Quantity,1969,Head,2051464
European Union,Pigs,Export Quantity,1970,Head,2508917
European Union,Pigs,Export Quantity,1971,Head,2745558
European Union,Pigs,Export Quantity,1972,Head,3226912
European Union,Pigs,Export Quantity,1973,Head,2963223
European Union,Pigs,Export Quantity,1974,Head,3203918
European Union,Pigs,Export Quantity,1975,Head,3540515
European Union,Pigs,Export Quantity,1976,Head,3831346
European Union,Pigs,Export Quantity,1977,Head,3827496
European Union,Pigs,Export Quantity,1978,Head,4388794
European Union,Pigs,Export Quantity,1979,Head,4971846
European Union,Pigs,Export Quantity,1980,Head,5710948
European Union,Pigs,Export Quantity,1981,Head,6115707
European Union,Pigs,Export Quantity,1982,Head,5378983
European Union,Pigs,Export Quantity,1983,Head,5361729
European Union,Pigs,Export Quantity,1984,Head,5322429
European Union,Pigs,Export Quantity,1985,Head,5588494
European Union,Pigs,Export Quantity,1986,Head,7611105
European Union,Pigs,Export Quantity,1987,Head,8045569
European Union,Pigs,Export Quantity,1988,Head,7829274
European Union,Pigs,Export Quantity,1989,Head,8077400
European Union,Pigs,Export Quantity,1990,Head,7798708
European Union,Pigs,Export Quantity,1991,Head,8085423
European Union,Pigs,Export Quantity,1992,Head,9186631
European Union,Pigs,Export Quantity,1993,Head,7382455
European Union,Pigs,Export Quantity,1994,Head,8545687
European Union,Pigs,Export Quantity,1995,Head,8086993
European Union,Pigs,Export Quantity,1996,Head,9503734
European Union,Pigs,Export Quantity,1997,Head,6158991
European Union,Pigs,Export Quantity,1998,Head,7043135
European Union,Pigs,Export Quantity,1999,Head,9074825
European Union,Pigs,Export Quantity,2000,Head,8909422
European Union,Pigs,Export Quantity,2001,Head,7765821
European Union,Pigs,Export Quantity,2002,Head,8909320
European Union,Pigs,Export Quantity,2003,Head,10755721
European Union,Pigs,Export Quantity,2004,Head,11667343
European Union,Pigs,Export Quantity,2005,Head,13758278
European Union,Pigs,Export Quantity,2006,Head,16180776
European Union,Pigs,Export Quantity,2007,Head,18589919
European Union,Pigs,Export Quantity,2008,Head,20206936
European Union,Pigs,Export Quantity,2009,Head,25123907
European Union,Pigs,Export Quantity,2010,Head,26674610
European Union,Pigs,Export Quantity,2011,Head,26806673
European Union,Pigs,Export Quantity,2012,Head,28586585
European Union,Pigs,Export Quantity,2013,Head,31080963
European Union,Pigs,Export Value,1969,1000 US$,126206
European Union,Pigs,Export Value,1970,1000 US$,158037
European Union,Pigs,Export Value,1971,1000 US$,172191
European Union,Pigs,Export Value,1972,1000 US$,246839
European Union,Pigs,Export Value,1973,1000 US$,331560
European Union,Pigs,Export Value,1974,1000 US$,323878
European Union,Pigs,Export Value,1975,1000 US$,406738
European Union,Pigs,Export Value,1976,1000 US$,430099
European Union,Pigs,Export Value,1977,1000 US$,480872
European Union,Pigs,Export Value,1978,1000 US$,577407
European Union,Pigs,Export Value,1979,1000 US$,693421
European Union,Pigs,Export Value,1980,1000 US$,845049
European Union,Pigs,Export Value,1981,1000 US$,782197
European Union,Pigs,Export Value,1982,1000 US$,714119
European Union,Pigs,Export Value,1983,1000 US$,609367
European Union,Pigs,Export Value,1984,1000 US$,540511
European Union,Pigs,Export Value,1985,1000 US$,555360
European Union,Pigs,Export Value,1986,1000 US$,797143
European Union,Pigs,Export Value,1987,1000 US$,861949
European Union,Pigs,Export Value,1988,1000 US$,809164
European Union,Pigs,Export Value,1989,1000 US$,929162
European Union,Pigs,Export Value,1990,1000 US$,961596
European Union,Pigs,Export Value,1991,1000 US$,1009789
European Union,Pigs,Export Value,1992,1000 US$,1275237
European Union,Pigs,Export Value,1993,1000 US$,728916
European Union,Pigs,Export Value,1994,1000 US$,898086
European Union,Pigs,Export Value,1995,1000 US$,1031566
European Union,Pigs,Export Value,1996,1000 US$,1302552
European Union,Pigs,Export Value,1997,1000 US$,681114
European Union,Pigs,Export Value,1998,1000 US$,601159
European Union,Pigs,Export Value,1999,1000 US$,703300
European Union,Pigs,Export Value,2000,1000 US$,767779
European Union,Pigs,Export Value,2001,1000 US$,772932
European Union,Pigs,Export Value,2002,1000 US$,750776
European Union,Pigs,Export Value,2003,1000 US$,952933
European Union,Pigs,Export Value,2004,1000 US$,1285456
European Union,Pigs,Export Value,2005,1000 US$,1606974
European Union,Pigs,Export Value,2006,1000 US$,1903152
European Union,Pigs,Export Value,2007,1000 US$,2162625
European Union,Pigs,Export Value,2008,1000 US$,3078268
European Union,Pigs,Export Value,2009,1000 US$,3281151
European Union,Pigs,Export Value,2010,1000 US$,3104077
European Union,Pigs,Export Value,2011,1000 US$,3291291
European Union,Pigs,Export Value,2012,1000 US$,3723890
European Union,Pigs,Export Value,2013,1000 US$,4063033
European Union,Sheep,Export Quantity,1961,Head,1159162
European Union,Sheep,Export Quantity,1962,Head,1208873
European Union,Sheep,Export Quantity,1963,Head,1581346
European Union,Sheep,Export Quantity,1964,Head,1628715
European Union,Sheep,Export Quantity,1965,Head,2022513
European Union,Sheep,Export Quantity,1966,Head,2016407
European Union,Sheep,Export Quantity,1967,Head,2018914
European Union,Sheep,Export Quantity,1968,Head,2449211
European Union,Sheep,Export Quantity,1969,Head,2998588
European Union,Sheep,Export Quantity,1970,Head,3321003
European Union,Sheep,Export Quantity,1971,Head,3573540
European Union,Sheep,Export Quantity,1972,Head,3840011
European Union,Sheep,Export Quantity,1973,Head,3737300
European Union,Sheep,Export Quantity,1974,Head,3378418
European Union,Sheep,Export Quantity,1975,Head,4454469
European Union,Sheep,Export Quantity,1976,Head,4090040
European Union,Sheep,Export Quantity,1977,Head,4692379
European Union,Sheep,Export Quantity,1978,Head,5318674
European Union,Sheep,Export Quantity,1979,Head,5671308
European Union,Sheep,Export Quantity,1980,Head,5632246
European Union,Sheep,Export Quantity,1981,Head,4205565
European Union,Sheep,Export Quantity,1982,Head,4295616
European Union,Sheep,Export Quantity,1983,Head,4947924
European Union,Sheep,Export Quantity,1984,Head,4945525
European Union,Sheep,Export Quantity,1985,Head,4491596
European Union,Sheep,Export Quantity,1986,Head,4255543
European Union,Sheep,Export Quantity,1987,Head,5461532
European Union,Sheep,Export Quantity,1988,Head,5808647
European Union,Sheep,Export Quantity,1989,Head,5815272
European Union,Sheep,Export Quantity,1990,Head,6753355
European Union,Sheep,Export Quantity,1991,Head,8476175
European Union,Sheep,Export Quantity,1992,Head,9457469
European Union,Sheep,Export Quantity,1993,Head,6700146
European Union,Sheep,Export Quantity,1994,Head,7197501
European Union,Sheep,Export Quantity,1995,Head,5901755
European Union,Sheep,Export Quantity,1996,Head,5774801
European Union,Sheep,Export Quantity,1997,Head,4497156
European Union,Sheep,Export Quantity,1998,Head,4422542
European Union,Sheep,Export Quantity,1999,Head,5066102
European Union,Sheep,Export Quantity,2000,Head,4567817
European Union,Sheep,Export Quantity,2001,Head,4109038
European Union,Sheep,Export Quantity,2002,Head,4087916
European Union,Sheep,Export Quantity,2003,Head,4494714
European Union,Sheep,Export Quantity,2004,Head,4421391
European Union,Sheep,Export Quantity,2005,Head,4663326
European Union,Sheep,Export Quantity,2006,Head,4443409
European Union,Sheep,Export Quantity,2007,Head,4347810
European Union,Sheep,Export Quantity,2008,Head,3812038
European Union,Sheep,Export Quantity,2009,Head,4082195
European Union,Sheep,Export Quantity,2010,Head,4360829
European Union,Sheep,Export Quantity,2011,Head,5083986
European Union,Sheep,Export Quantity,2012,Head,4507008
European Union,Sheep,Export Quantity,2013,Head,4739709
European Union,Sheep,Export Value,1974,1000 US$,101500
European Union,Sheep,Export Value,1975,1000 US$,144587
European Union,Sheep,Export Value,1976,1000 US$,157130
European Union,Sheep,Export Value,1977,1000 US$,199079
European Union,Sheep,Export Value,1978,1000 US$,272174
European Union,Sheep,Export Value,1979,1000 US$,311068
European Union,Sheep,Export Value,1980,1000 US$,327120
European Union,Sheep,Export Value,1981,1000 US$,252719
European Union,Sheep,Export Value,1982,1000 US$,236102
European Union,Sheep,Export Value,1983,1000 US$,253168
European Union,Sheep,Export Value,1984,1000 US$,235298
European Union,Sheep,Export Value,1985,1000 US$,192792
European Union,Sheep,Export Value,1986,1000 US$,217926
European Union,Sheep,Export Value,1987,1000 US$,296669
European Union,Sheep,Export Value,1988,1000 US$,338304
European Union,Sheep,Export Value,1989,1000 US$,337706
European Union,Sheep,Export Value,1990,1000 US$,417084
European Union,Sheep,Export Value,1991,1000 US$,453375
European Union,Sheep,Export Value,1992,1000 US$,520821
European Union,Sheep,Export Value,1993,1000 US$,344109
European Union,Sheep,Export Value,1994,1000 US$,364987
European Union,Sheep,Export Value,1995,1000 US$,321059
